date,at_pres,at_temp,wl_press,wl_temp,wl_corr
2021-06-14 04:00:00,64.813,0.784,66.147,0.01,1.334
2021-06-14 05:00:00,64.808,1.112,66.173,0.01,1.36499999999999
2021-06-14 06:00:00,64.812,1.33,66.351,0.893,1.539
2021-06-14 07:00:00,64.806,2.088,66.337,1.764,1.53100000000001
2021-06-14 08:00:00,64.779,2.837,66.398,3.049,1.619
2021-06-14 09:00:00,64.782,3.578,66.602,3.893,1.82000000000001
2021-06-14 10:00:00,64.749,3.998,66.88,4.207,2.131
2021-06-14 11:00:00,64.764,4.831,66.974,3.893,2.21000000000001
2021-06-14 12:00:00,64.76,5.141,67.051,3.893,2.291
2021-06-14 13:00:00,64.776,5.45,67.227,3.788,2.45100000000001
2021-06-14 14:00:00,64.79,5.655,67.065,3.049,2.27499999999999
2021-06-14 15:00:00,64.833,5.757,67.072,2.837,2.239
2021-06-14 16:00:00,64.86,5.552,66.974,2.088,2.114
2021-06-14 17:00:00,64.872,5.141,66.758,1.221,1.886
2021-06-14 18:00:00,64.906,4.727,66.627,0.674,1.72099999999999
2021-06-14 19:00:00,64.878,4.311,66.477,0.343,1.599
2021-06-14 20:00:00,64.827,3.788,66.307,0.232,1.48
2021-06-14 21:00:00,64.825,3.683,66.214,0.121,1.389
2021-06-14 22:00:00,64.792,3.578,66.179,0.232,1.387
2021-06-14 23:00:00,64.782,3.578,66.102,0.232,1.32000000000001
2021-06-15 00:00:00,64.758,3.367,66.064,0.232,1.306
2021-06-15 01:00:00,64.764,3.155,65.996,0.121,1.232
2021-06-15 02:00:00,64.783,3.049,66.009,0.121,1.226
2021-06-15 03:00:00,64.799,2.837,66.012,0.232,1.21299999999999
2021-06-15 04:00:00,64.832,2.41,66.079,0.343,1.247
2021-06-15 05:00:00,64.865,2.517,66.15,0.563,1.28500000000001
2021-06-15 06:00:00,64.859,2.73,66.165,1.112,1.30600000000001
2021-06-15 07:00:00,64.864,3.049,66.187,1.439,1.32299999999999
2021-06-15 08:00:00,64.854,3.578,66.199,1.872,1.345
2021-06-15 09:00:00,64.812,4.102,66.335,2.624,1.523
2021-06-15 10:00:00,64.798,4.415,66.594,3.155,1.79599999999999
2021-06-15 11:00:00,64.801,4.623,66.863,3.155,2.062
2021-06-15 12:00:00,64.793,4.727,66.81,2.624,2.017
2021-06-15 13:00:00,64.826,4.831,66.838,2.73,2.012
2021-06-15 14:00:00,64.867,4.311,66.772,2.195,1.905
2021-06-15 15:00:00,64.899,3.788,66.598,1.003,1.699
2021-06-15 16:00:00,64.968,3.683,66.614,0.674,1.646
2021-06-15 17:00:00,64.934,3.472,66.496,0.121,1.562
2021-06-15 18:00:00,64.971,3.261,66.535,0.121,1.56399999999999
2021-06-15 19:00:00,64.942,2.837,66.455,0.01,1.51300000000001
2021-06-15 20:00:00,64.934,2.41,66.416,0.01,1.482
2021-06-15 21:00:00,64.91,2.195,66.352,0.01,1.44200000000001
2021-06-15 22:00:00,64.898,2.088,66.301,0.01,1.40300000000001
2021-06-15 23:00:00,64.875,1.98,66.25,0.01,1.375
2021-06-16 00:00:00,64.871,1.764,66.224,0.01,1.35300000000001
2021-06-16 01:00:00,64.892,1.764,66.224,0.01,1.33200000000001
2021-06-16 02:00:00,64.923,1.764,66.211,0.01,1.288
2021-06-16 03:00:00,64.933,1.764,66.24,0.121,1.30699999999999
2021-06-16 04:00:00,64.955,1.872,66.285,0.343,1.33
2021-06-16 05:00:00,64.98,2.088,66.303,0.563,1.32299999999999
2021-06-16 06:00:00,64.971,2.195,66.322,1.221,1.351
2021-06-16 07:00:00,64.981,2.73,66.33,1.98,1.349
2021-06-16 08:00:00,64.993,3.367,66.332,2.517,1.339
2021-06-16 09:00:00,64.982,3.893,66.36,3.049,1.378
2021-06-16 10:00:00,64.982,4.415,66.366,3.261,1.384
2021-06-16 11:00:00,64.979,4.831,66.403,3.683,1.42400000000001
2021-06-16 12:00:00,65.003,5.037,66.463,3.998,1.45999999999999
2021-06-16 13:00:00,65.02,4.831,66.544,3.683,1.524
2021-06-16 14:00:00,65.053,4.415,66.578,3.049,1.52500000000001
2021-06-16 15:00:00,65.07,4.207,66.573,2.41,1.503
2021-06-16 16:00:00,65.101,3.683,66.558,1.872,1.45700000000001
2021-06-16 17:00:00,65.105,3.893,66.536,1.548,1.431
2021-06-16 18:00:00,65.125,3.893,66.527,1.221,1.402
2021-06-16 19:00:00,65.107,3.472,66.482,1.003,1.375
2021-06-16 20:00:00,65.079,3.578,66.438,0.784,1.35900000000001
2021-06-16 21:00:00,65.064,3.367,66.419,0.563,1.355
2021-06-16 22:00:00,65.055,2.837,66.377,0.453,1.32199999999999
2021-06-16 23:00:00,65.032,2.73,66.349,0.343,1.31700000000001
2021-06-17 00:00:00,65.008,2.517,66.294,0.232,1.286
2021-06-17 01:00:00,65.018,2.517,66.269,0.232,1.251
2021-06-17 02:00:00,65.002,2.195,66.256,0.232,1.254
2021-06-17 03:00:00,65.012,2.195,66.253,0.121,1.241
2021-06-17 04:00:00,65.008,1.98,66.246,0.343,1.238
2021-06-17 05:00:00,65.016,2.41,66.249,0.893,1.23299999999999
2021-06-17 06:00:00,65.012,2.73,66.264,1.439,1.252
2021-06-17 07:00:00,65.011,3.261,66.276,1.872,1.265
2021-06-17 08:00:00,64.984,3.998,66.238,2.837,1.254
2021-06-17 09:00:00,64.982,4.415,66.269,3.472,1.28700000000001
2021-06-17 10:00:00,64.945,4.623,66.33,3.367,1.38500000000001
2021-06-17 11:00:00,64.92,4.934,66.353,3.261,1.43299999999999
2021-06-17 12:00:00,64.915,5.244,66.379,3.261,1.464
2021-06-17 13:00:00,64.946,5.244,66.453,3.155,1.50700000000001
2021-06-17 14:00:00,64.938,5.347,66.488,3.049,1.55
2021-06-17 15:00:00,64.956,5.244,66.569,2.73,1.613
2021-06-17 16:00:00,64.993,5.037,66.583,2.303,1.59
2021-06-17 17:00:00,65.057,4.623,66.584,1.872,1.527
2021-06-17 18:00:00,65.096,4.519,66.61,1.439,1.514
2021-06-17 19:00:00,65.092,4.311,66.578,1.221,1.486
2021-06-17 20:00:00,65.088,4.102,66.562,1.112,1.474
2021-06-17 21:00:00,65.066,3.998,66.521,1.003,1.455
2021-06-17 22:00:00,65.029,3.683,66.454,0.893,1.425
2021-06-17 23:00:00,65.013,3.367,66.412,0.784,1.399
2021-06-18 00:00:00,65.007,3.578,66.383,0.674,1.37599999999999
2021-06-18 01:00:00,65.007,3.578,66.358,0.674,1.351
2021-06-18 02:00:00,65.001,3.261,66.342,0.563,1.34099999999999
2021-06-18 03:00:00,65.001,3.261,66.316,0.563,1.315
2021-06-18 04:00:00,65.009,3.155,66.322,0.784,1.313
2021-06-18 05:00:00,65.001,3.261,66.303,1.003,1.30199999999999
2021-06-18 06:00:00,64.987,3.578,66.286,1.33,1.29900000000001
2021-06-18 07:00:00,64.964,3.998,66.282,2.088,1.318
2021-06-18 08:00:00,64.95,3.788,66.393,2.41,1.443
2021-06-18 09:00:00,64.929,3.788,66.418,2.837,1.489
2021-06-18 10:00:00,64.909,3.788,66.412,2.624,1.503
2021-06-18 11:00:00,64.927,4.207,66.447,2.943,1.52
2021-06-18 12:00:00,64.974,3.998,66.558,1.872,1.584
2021-06-18 13:00:00,64.95,3.788,66.591,1.221,1.64099999999999
2021-06-18 14:00:00,64.972,3.893,66.677,1.548,1.70500000000001
2021-06-18 15:00:00,65.001,3.788,66.677,1.548,1.676
2021-06-18 16:00:00,65.05,3.683,66.645,1.33,1.595
2021-06-18 17:00:00,65.036,3.472,66.623,1.003,1.587
2021-06-18 18:00:00,65.064,3.367,66.617,0.784,1.55300000000001
2021-06-18 19:00:00,65.052,3.261,66.589,0.674,1.53699999999999
2021-06-18 20:00:00,65.034,2.837,66.547,0.563,1.51299999999999
2021-06-18 21:00:00,65.004,2.837,66.509,0.563,1.505
2021-06-18 22:00:00,64.983,2.837,66.483,0.563,1.5
2021-06-18 23:00:00,64.971,2.73,66.454,0.453,1.48299999999999
2021-06-19 00:00:00,64.955,2.41,66.397,0.232,1.44200000000001
2021-06-19 01:00:00,64.975,2.41,66.371,0.232,1.396
2021-06-19 02:00:00,65.041,2.088,66.407,0.121,1.366
2021-06-19 03:00:00,65.023,1.656,66.378,0.01,1.355
2021-06-19 04:00:00,65.033,2.195,66.387,0.343,1.354
2021-06-19 05:00:00,65.024,2.303,66.412,1.221,1.38800000000001
2021-06-19 06:00:00,65.01,2.624,66.432,2.41,1.422
2021-06-19 07:00:00,64.999,3.155,66.477,3.578,1.47800000000001
2021-06-19 08:00:00,64.986,4.102,66.606,4.519,1.61999999999999
2021-06-19 09:00:00,64.947,4.727,66.7,5.552,1.753
2021-06-19 10:00:00,64.961,4.415,66.843,4.727,1.88200000000001
2021-06-19 11:00:00,64.93,4.934,66.753,3.788,1.82299999999999
2021-06-19 12:00:00,64.923,5.655,66.801,3.683,1.878
2021-06-19 13:00:00,64.92,6.064,66.906,4.207,1.986
2021-06-19 14:00:00,64.961,6.064,67.137,4.207,2.176
2021-06-19 15:00:00,64.986,5.757,67.194,3.049,2.208
2021-06-19 16:00:00,65.025,5.655,67.192,2.088,2.16699999999999
2021-06-19 17:00:00,65.032,5.45,67.133,1.33,2.101
2021-06-19 18:00:00,65.046,5.141,67.085,1.003,2.03899999999999
2021-06-19 19:00:00,65.018,4.727,66.973,0.674,1.955
2021-06-19 20:00:00,65.019,4.207,66.916,0.453,1.89699999999999
2021-06-19 21:00:00,65.015,3.998,66.836,0.343,1.821
2021-06-19 22:00:00,64.96,3.788,66.743,0.232,1.783
2021-06-19 23:00:00,64.968,3.683,66.717,0.232,1.749
2021-06-20 00:00:00,64.958,3.155,66.666,0.232,1.708
2021-06-20 01:00:00,64.954,2.943,66.65,0.121,1.69600000000001
2021-06-20 02:00:00,64.971,2.73,66.612,0.121,1.64099999999999
2021-06-20 03:00:00,64.963,2.837,66.592,0.343,1.629
2021-06-20 04:00:00,64.973,2.837,66.586,0.563,1.613
2021-06-20 05:00:00,64.987,3.049,66.585,1.003,1.598
2021-06-20 06:00:00,64.952,3.367,66.568,1.764,1.616
2021-06-20 07:00:00,64.948,3.683,66.596,2.303,1.64800000000001
2021-06-20 08:00:00,64.956,3.578,66.624,2.41,1.66799999999999
2021-06-20 09:00:00,64.989,3.155,66.636,1.439,1.64699999999999
2021-06-20 10:00:00,64.923,3.472,66.54,1.221,1.617
2021-06-20 11:00:00,64.958,3.683,66.721,2.195,1.76300000000001
2021-06-20 12:00:00,64.994,3.998,66.765,2.41,1.771
2021-06-20 13:00:00,65.002,4.415,66.774,2.73,1.77200000000001
2021-06-20 14:00:00,65.045,4.519,66.803,2.837,1.758
2021-06-20 15:00:00,65.127,3.998,66.842,2.41,1.715
2021-06-20 16:00:00,65.129,4.102,66.805,1.548,1.676
2021-06-20 17:00:00,65.183,3.683,66.803,1.003,1.61999999999999
2021-06-20 18:00:00,65.188,2.837,66.788,0.453,1.59999999999999
2021-06-20 19:00:00,65.19,2.943,66.717,0.232,1.527
2021-06-20 20:00:00,65.182,2.517,66.689,0.121,1.50699999999999
2021-06-20 21:00:00,65.165,2.195,66.621,0.01,1.45599999999999
2021-06-20 22:00:00,65.143,2.088,66.57,0.01,1.42699999999999
2021-06-20 23:00:00,65.145,1.656,66.506,0.01,1.361
2021-06-21 00:00:00,65.102,1.548,66.455,0.01,1.35299999999999
2021-06-21 01:00:00,65.117,1.221,66.442,0.01,1.32499999999999
2021-06-21 02:00:00,65.113,1.003,66.416,0.01,1.303
2021-06-21 03:00:00,65.121,0.893,66.416,0.01,1.295
2021-06-21 04:00:00,65.139,0.784,66.48,0.01,1.34100000000001
2021-06-21 05:00:00,65.135,1.112,66.595,0.453,1.45999999999999
2021-06-21 06:00:00,65.117,1.764,66.706,1.221,1.589
2021-06-21 07:00:00,65.096,2.837,66.689,1.98,1.59299999999999
2021-06-21 08:00:00,65.064,3.367,66.689,3.367,1.625
2021-06-21 09:00:00,65.045,4.519,66.661,4.623,1.616
2021-06-21 10:00:00,65.036,5.141,66.684,5.45,1.648
2021-06-21 11:00:00,65.015,5.655,66.755,5.244,1.73999999999999
2021-06-21 12:00:00,64.977,6.37,66.732,4.415,1.755
2021-06-21 13:00:00,64.96,6.573,66.827,4.623,1.867
2021-06-21 14:00:00,64.984,7.28,66.921,4.311,1.93700000000001
2021-06-21 15:00:00,65.042,7.079,67.022,3.788,1.98
2021-06-21 16:00:00,65.097,6.775,67.091,3.049,1.994
2021-06-21 17:00:00,65.092,6.471,67.003,2.195,1.911
2021-06-21 18:00:00,65.129,6.268,66.988,1.656,1.85899999999999
2021-06-21 19:00:00,65.131,5.86,66.943,1.439,1.812
2021-06-21 20:00:00,65.168,4.519,66.912,1.221,1.744
2021-06-21 21:00:00,65.12,4.727,66.807,0.674,1.687
2021-06-21 22:00:00,65.088,4.623,66.742,0.674,1.65400000000001
2021-06-21 23:00:00,65.056,3.998,66.656,0.784,1.60000000000001
2021-06-22 00:00:00,65.042,3.788,66.614,0.674,1.572
2021-06-22 01:00:00,65.021,3.788,66.563,0.674,1.542
2021-06-22 02:00:00,65.029,3.683,66.525,0.674,1.49600000000001
2021-06-22 03:00:00,65.05,3.155,66.534,0.563,1.48400000000001
2021-06-22 04:00:00,65.081,3.155,66.537,0.674,1.456
2021-06-22 05:00:00,65.095,3.367,66.559,1.003,1.464
2021-06-22 06:00:00,65.06,3.683,66.523,1.548,1.46299999999999
2021-06-22 07:00:00,65.088,4.102,66.534,2.41,1.44600000000001
2021-06-22 08:00:00,65.069,4.727,66.545,3.261,1.476
2021-06-22 09:00:00,65.073,4.934,66.653,3.893,1.58000000000001
2021-06-22 10:00:00,65.058,5.244,66.698,3.683,1.63999999999999
2021-06-22 11:00:00,65.07,5.86,66.774,4.102,1.70400000000001
2021-06-22 12:00:00,65.087,6.775,67.042,4.934,1.955
2021-06-22 13:00:00,65.087,6.775,67.273,4.934,2.18599999999999
2021-06-22 14:00:00,65.083,6.573,67.279,3.788,2.196
2021-06-22 15:00:00,65.262,5.757,67.377,2.73,2.11499999999999
2021-06-22 16:00:00,65.191,5.244,67.222,1.764,2.03099999999999
2021-06-22 17:00:00,65.229,4.519,67.194,1.221,1.965
2021-06-22 18:00:00,65.221,4.623,67.069,0.893,1.848
2021-06-22 19:00:00,65.196,4.415,67.015,0.784,1.819
2021-06-22 20:00:00,65.219,3.998,66.97,0.563,1.751
2021-06-22 21:00:00,65.208,3.367,66.913,0.343,1.705
2021-06-22 22:00:00,65.171,3.049,66.817,0.121,1.64599999999999
2021-06-22 23:00:00,65.099,3.049,66.74,0.121,1.64099999999999
2021-06-23 00:00:00,65.104,2.73,66.705,0.232,1.601
2021-06-23 01:00:00,65.094,2.73,66.686,0.01,1.59200000000001
2021-06-23 02:00:00,65.11,2.517,66.673,0.01,1.563
2021-06-23 03:00:00,65.106,2.303,66.637,0.121,1.53100000000001
2021-06-23 04:00:00,65.116,2.303,66.656,0.343,1.54000000000001
2021-06-23 05:00:00,65.149,2.41,66.688,1.003,1.539
2021-06-23 06:00:00,65.167,2.303,66.743,2.088,1.57599999999999
2021-06-23 07:00:00,65.177,2.837,66.815,3.261,1.63799999999999
2021-06-23 08:00:00,65.179,3.472,66.995,4.207,1.816
2021-06-23 09:00:00,65.194,4.311,67.113,4.727,1.919
2021-06-23 10:00:00,65.228,5.037,67.197,5.45,1.96900000000001
2021-06-23 11:00:00,65.228,5.552,67.18,4.831,1.95200000000001
2021-06-23 12:00:00,65.241,6.268,67.241,4.727,2
2021-06-23 13:00:00,65.262,6.268,67.335,4.415,2.07299999999999
2021-06-23 14:00:00,65.289,6.064,67.385,3.472,2.096
2021-06-23 15:00:00,65.343,6.268,67.463,3.049,2.11999999999999
2021-06-23 16:00:00,65.343,6.268,67.484,2.41,2.14099999999999
2021-06-23 17:00:00,65.36,6.064,67.45,1.656,2.09
2021-06-23 18:00:00,65.363,5.655,67.447,1.112,2.084
2021-06-23 19:00:00,65.357,5.347,67.361,0.784,2.004
2021-06-23 20:00:00,65.32,5.037,67.265,0.563,1.94500000000001
2021-06-23 21:00:00,65.308,4.934,67.185,0.453,1.877
2021-06-23 22:00:00,65.278,4.415,67.147,0.453,1.869
2021-06-23 23:00:00,65.256,4.311,67.067,0.343,1.81099999999999
2021-06-24 00:00:00,65.228,3.893,66.999,0.232,1.771
2021-06-24 01:00:00,65.211,3.578,66.932,0.121,1.721
2021-06-24 02:00:00,65.181,3.578,66.855,0.121,1.67400000000001
2021-06-24 03:00:00,65.179,3.472,66.842,0.121,1.663
2021-06-24 04:00:00,65.169,3.472,66.839,0.453,1.67
2021-06-24 05:00:00,65.164,3.788,66.838,1.33,1.67399999999999
2021-06-24 06:00:00,65.133,4.311,66.829,2.41,1.696
2021-06-24 07:00:00,65.097,5.141,66.846,3.472,1.74900000000001
2021-06-24 08:00:00,65.07,5.86,66.866,4.623,1.79600000000001
2021-06-24 09:00:00,65.031,7.079,67.04,5.347,2.009
2021-06-24 10:00:00,64.992,8.282,67.35,5.86,2.35799999999999
2021-06-24 11:00:00,64.94,8.779,67.717,5.655,2.777
2021-06-24 12:00:00,64.942,8.879,67.809,4.831,2.867
2021-06-24 13:00:00,64.94,8.779,67.815,3.683,2.875
2021-06-24 14:00:00,64.951,8.779,67.851,3.155,2.90000000000001
2021-06-24 15:00:00,64.992,8.282,67.939,2.624,2.94699999999999
2021-06-24 16:00:00,64.998,7.481,67.85,1.764,2.85199999999999
2021-06-24 17:00:00,65.015,6.775,67.627,1.112,2.61199999999999
2021-06-24 18:00:00,65.042,6.573,67.541,0.784,2.499
2021-06-24 19:00:00,64.998,6.37,67.445,0.563,2.44699999999999
2021-06-24 20:00:00,64.98,5.962,67.316,0.563,2.336
2021-06-24 21:00:00,64.946,5.244,67.249,0.453,2.303
2021-06-24 22:00:00,64.93,4.934,67.198,0.453,2.26799999999999
2021-06-24 23:00:00,64.936,4.727,67.105,0.343,2.169
2021-06-25 00:00:00,64.918,4.311,67.028,0.343,2.11
2021-06-25 01:00:00,64.929,3.788,66.99,0.343,2.06099999999999
2021-06-25 02:00:00,64.929,3.788,66.954,0.453,2.02499999999999
2021-06-25 03:00:00,64.927,3.683,66.906,0.563,1.979
2021-06-25 04:00:00,64.9,3.893,66.826,0.893,1.92599999999999
2021-06-25 05:00:00,64.886,4.207,66.771,1.221,1.88500000000001
2021-06-25 06:00:00,64.84,5.037,66.708,2.195,1.86799999999999
2021-06-25 07:00:00,64.821,5.655,66.773,3.155,1.952
2021-06-25 08:00:00,64.811,6.775,66.995,4.207,2.184
2021-06-25 09:00:00,64.767,7.179,67.087,4.727,2.32000000000001
2021-06-25 10:00:00,64.754,7.582,67.315,4.623,2.56099999999999
2021-06-25 11:00:00,64.814,7.481,67.503,3.998,2.68900000000001
2021-06-25 12:00:00,64.869,7.179,67.396,2.943,2.527
2021-06-25 13:00:00,64.876,6.978,67.317,2.41,2.44099999999999
2021-06-25 14:00:00,64.837,7.079,67.17,2.195,2.333
2021-06-25 15:00:00,64.86,6.674,67.109,1.872,2.249
2021-06-25 16:00:00,64.862,6.775,66.969,1.439,2.107
2021-06-25 17:00:00,64.877,6.471,66.896,1.112,2.01900000000001
2021-06-25 18:00:00,64.924,6.268,66.854,1.003,1.92999999999999
2021-06-25 19:00:00,64.882,5.655,66.736,0.893,1.854
2021-06-25 20:00:00,64.841,5.655,66.656,0.784,1.81500000000001
2021-06-25 21:00:00,64.796,5.45,66.576,0.674,1.77999999999999
2021-06-25 22:00:00,64.76,5.141,66.499,0.674,1.73899999999999
2021-06-25 23:00:00,64.847,4.311,66.49,0.343,1.643
2021-06-26 00:00:00,64.816,4.311,66.432,0.121,1.616
2021-06-26 01:00:00,64.833,4.102,66.407,0.121,1.574
2021-06-26 02:00:00,64.829,3.893,66.407,0.121,1.578
2021-06-26 03:00:00,64.872,3.472,66.407,0.121,1.535
2021-06-26 04:00:00,64.889,3.261,66.429,0.453,1.54000000000001
2021-06-26 05:00:00,64.923,3.472,66.479,1.33,1.556
2021-06-26 06:00:00,64.919,3.788,66.502,2.624,1.583
2021-06-26 07:00:00,64.902,4.519,66.556,4.102,1.654
2021-06-26 08:00:00,64.945,4.623,66.669,3.998,1.724
2021-06-26 09:00:00,64.934,4.623,66.628,3.472,1.694
2021-06-26 10:00:00,64.904,5.757,66.622,4.623,1.718
2021-06-26 11:00:00,64.916,6.37,66.861,5.347,1.94500000000001
2021-06-26 12:00:00,64.907,6.978,67.116,4.831,2.209
2021-06-26 13:00:00,64.953,7.28,67.446,4.727,2.49299999999999
2021-06-26 14:00:00,64.943,7.28,67.497,3.788,2.554
2021-06-26 15:00:00,65.024,6.674,67.429,2.73,2.405
2021-06-26 16:00:00,65.044,6.674,67.298,2.195,2.254
2021-06-26 17:00:00,65.061,6.471,67.167,1.656,2.10599999999999
2021-06-26 18:00:00,65.09,5.86,67.069,1.33,1.979
2021-06-26 19:00:00,65.156,5.552,67.053,1.221,1.89699999999999
2021-06-26 20:00:00,65.136,5.037,66.947,1.112,1.81100000000001
2021-06-26 21:00:00,65.122,5.347,66.867,1.003,1.745
2021-06-26 22:00:00,65.099,5.244,66.797,0.784,1.69799999999999
2021-06-26 23:00:00,65.077,5.141,66.746,0.784,1.669
2021-06-27 00:00:00,65.094,4.934,66.717,0.674,1.623
2021-06-27 01:00:00,65.102,4.831,66.691,0.674,1.589
2021-06-27 02:00:00,65.139,4.623,66.675,0.563,1.536
2021-06-27 03:00:00,65.159,4.623,66.685,0.453,1.526
2021-06-27 04:00:00,65.172,4.727,66.675,1.003,1.503
2021-06-27 05:00:00,65.196,4.934,66.702,1.98,1.506
2021-06-27 06:00:00,65.214,5.347,66.826,2.73,1.61199999999999
2021-06-27 07:00:00,65.217,6.064,66.974,3.893,1.75700000000001
2021-06-27 08:00:00,65.215,7.079,67.337,4.934,2.122
2021-06-27 09:00:00,65.204,7.582,67.817,5.552,2.613
2021-06-27 10:00:00,65.195,8.182,68.171,4.934,2.97600000000001
2021-06-27 11:00:00,65.223,8.581,68.26,3.998,3.03700000000001
2021-06-27 12:00:00,65.231,8.978,68.342,3.261,3.111
2021-06-27 13:00:00,65.291,9.472,68.486,3.367,3.19500000000001
2021-06-27 14:00:00,65.326,9.669,68.75,3.155,3.42400000000001
2021-06-27 15:00:00,65.377,9.669,68.799,2.624,3.42200000000001
2021-06-27 16:00:00,65.406,9.571,68.665,1.98,3.259
2021-06-27 17:00:00,65.419,9.176,68.4,1.221,2.98100000000001
2021-06-27 18:00:00,65.452,8.779,68.188,1.003,2.736
2021-06-27 19:00:00,65.424,8.382,67.989,0.784,2.565
2021-06-27 20:00:00,65.429,8.082,67.884,0.674,2.455
2021-06-27 21:00:00,65.421,7.682,67.817,0.563,2.39599999999999
2021-06-27 22:00:00,65.395,7.381,67.66,0.453,2.265
2021-06-27 23:00:00,65.386,6.877,67.554,0.343,2.16800000000001
2021-06-28 00:00:00,65.368,6.471,67.464,0.343,2.096
2021-06-28 01:00:00,65.366,6.37,67.371,0.232,2.005
2021-06-28 02:00:00,65.381,6.064,67.33,0.121,1.949
2021-06-28 03:00:00,65.397,5.86,67.266,0.121,1.869
2021-06-28 04:00:00,65.379,5.962,67.233,0.784,1.854
2021-06-28 05:00:00,65.372,6.166,67.27,1.656,1.898
2021-06-28 06:00:00,65.394,6.775,67.304,2.41,1.91
2021-06-28 07:00:00,65.397,7.481,67.496,2.837,2.09899999999999
2021-06-28 08:00:00,65.408,8.082,67.803,3.261,2.395
2021-06-28 09:00:00,65.406,8.481,67.96,3.367,2.55399999999999
2021-06-28 10:00:00,65.451,8.182,67.986,2.943,2.53500000000001
2021-06-28 11:00:00,65.383,8.382,67.989,3.049,2.60600000000001
2021-06-28 12:00:00,65.355,9.077,68.472,3.788,3.11699999999999
2021-06-28 13:00:00,65.32,9.373,68.403,3.155,3.08300000000001
2021-06-28 14:00:00,65.525,8.282,68.52,2.303,2.99499999999999
2021-06-28 15:00:00,65.511,8.082,68.232,1.656,2.721
2021-06-28 16:00:00,65.527,7.882,68.046,1.439,2.51900000000001
2021-06-28 17:00:00,65.558,7.882,67.925,1.221,2.36699999999999
2021-06-28 18:00:00,65.538,7.381,67.794,1.112,2.256
2021-06-28 19:00:00,65.524,7.179,67.701,1.003,2.17699999999999
2021-06-28 20:00:00,65.558,6.775,67.646,0.893,2.08799999999999
2021-06-28 21:00:00,65.513,6.573,67.55,0.674,2.03699999999999
2021-06-28 22:00:00,65.417,6.37,67.406,0.563,1.989
2021-06-28 23:00:00,65.411,6.064,67.313,0.453,1.902
2021-06-29 00:00:00,65.373,5.655,67.22,0.343,1.84699999999999
2021-06-29 01:00:00,65.377,5.347,67.14,0.232,1.76300000000001
2021-06-29 02:00:00,65.402,5.037,67.099,0.121,1.697
2021-06-29 03:00:00,65.419,4.831,67.06,0.121,1.64100000000001
2021-06-29 04:00:00,65.378,4.831,67.021,0.563,1.643
2021-06-29 05:00:00,65.386,5.244,67.052,1.656,1.66600000000001
2021-06-29 06:00:00,65.367,5.86,67.303,2.837,1.93599999999999
2021-06-29 07:00:00,65.339,6.573,67.574,3.788,2.235
2021-06-29 08:00:00,65.342,7.28,68.211,4.519,2.869
2021-06-29 09:00:00,65.323,7.882,68.178,3.367,2.855
2021-06-29 10:00:00,65.266,8.68,68.428,3.578,3.16199999999999
2021-06-29 11:00:00,65.31,9.373,69.006,3.578,3.696
2021-06-29 12:00:00,65.326,9.669,69.045,3.155,3.71900000000001
2021-06-29 13:00:00,65.378,9.176,69.005,2.195,3.627
2021-06-29 14:00:00,65.38,9.275,69.046,2.303,3.66600000000001
2021-06-29 15:00:00,65.393,8.879,68.829,1.439,3.43599999999999
2021-06-29 16:00:00,65.389,8.68,68.653,1.112,3.26400000000001
2021-06-29 17:00:00,65.404,8.382,68.477,0.784,3.07300000000001
2021-06-29 18:00:00,65.427,7.983,68.24,0.563,2.81299999999999
2021-06-29 19:00:00,65.421,7.682,68.096,0.453,2.675
2021-06-29 20:00:00,65.395,7.381,67.887,0.343,2.492
2021-06-29 21:00:00,65.389,7.079,67.756,0.232,2.367
2021-06-29 22:00:00,65.38,6.573,67.615,0.232,2.235
2021-06-29 23:00:00,65.333,6.268,67.471,0.121,2.13800000000001
2021-06-30 00:00:00,65.328,5.962,67.365,0.01,2.03699999999999
2021-06-30 01:00:00,65.322,5.655,67.275,0.01,1.953
2021-06-30 02:00:00,65.34,5.552,67.211,0.01,1.871
2021-06-30 03:00:00,65.347,5.347,67.16,0.01,1.813
2021-06-30 04:00:00,65.357,5.347,67.175,0.563,1.818
2021-06-30 05:00:00,65.352,5.655,67.18,1.656,1.828
2021-06-30 06:00:00,65.342,6.166,67.467,2.73,2.125
2021-06-30 07:00:00,65.341,6.674,67.918,3.683,2.57700000000001
2021-06-30 08:00:00,65.321,7.782,68.503,4.415,3.182
2021-06-30 09:00:00,65.297,8.68,68.86,4.311,3.563
2021-06-30 10:00:00,65.271,9.472,71,3.261,5.729
2021-06-30 11:00:00,65.274,10.161,69.212,3.155,3.938
2021-06-30 12:00:00,65.285,10.748,69.637,2.303,4.352
2021-06-30 13:00:00,65.258,10.944,69.566,2.088,4.30800000000001
2021-06-30 14:00:00,65.284,11.236,69.605,1.656,4.321
2021-06-30 15:00:00,65.323,11.139,69.16,1.33,3.837
2021-06-30 16:00:00,65.342,11.041,69.266,1.003,3.92400000000001
2021-06-30 17:00:00,65.375,10.651,68.932,0.563,3.557
2021-06-30 18:00:00,65.397,10.161,68.634,0.453,3.23699999999999
2021-06-30 19:00:00,65.387,9.669,68.403,0.453,3.01600000000001
2021-06-30 20:00:00,65.369,9.275,68.221,0.343,2.852
2021-06-30 21:00:00,65.36,8.779,68.054,0.343,2.694
